GARE;CODE_LIGNE;RG_TRONCON;PK;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
Perrignier;892000;1;192+630;cef393dc-dfb5-11e3-8eff-01a464e0362d;963391.0559;6583725.2179000005;6.423149611081823;46.3020341670952;46.3020341670952, 6.423149611081823;46.30203416707933, 6.423149611081826;"{""coordinates"": [6.423149611081826, 46.30203416707933], ""type"": ""Point""}"
Auray;470000;1;584+655;51eb3fd0-6665-11e3-afff-01f464e0362d;250521.27799999714;6748132.131200001;-2.9964142252931496;47.67990276490025;47.67990276490025, -2.9964142252931496;47.6799027648884, -2.996414225293154;"{""coordinates"": [-2.996414225293154, 47.6799027648884], ""type"": ""Point""}"
Trogues;571000;1;036+563;51e8a48a-6665-11e3-afff-01f464e0362d;509607.0128000006;6671397.7874;0.48858750989037264;47.11559172455352;47.11559172455352, 0.48858750989037264;47.11559172454004, 0.4885875098903707;"{""coordinates"": [0.488587509890371, 47.11559172454004], ""type"": ""Point""}"
Bourges;690000;1;238+206;51e167ba-6665-11e3-afff-01f464e0362d;659453.5821999982;6666105.6382;2.4654657548238914;47.09397178635011;47.09397178635011, 2.4654657548238914;47.09397178633657, 2.465465754823891;"{""coordinates"": [2.465465754823891, 47.09397178633657], ""type"": ""Point""}"
Motteville;358000;1;170+025;51ecd2c2-6665-11e3-afff-01f464e0362d;544317.4843000025;6950769.4947;0.8456854522246875;49.63695911199799;49.63695911199799, 0.8456854522246875;49.63695911197977, 0.8456854522246855;"{""coordinates"": [0.845685452224685, 49.63695911197977], ""type"": ""Point""}"
Beaumont-de-Lomagne;649000;1;212+733;cef6fb10-dfb5-11e3-8eff-01a464e0362d;537842.733099997;6310747.7042;0.9823759051644799;43.87709047312512;43.87709047312512, 0.9823759051644799;43.87709047310256, 0.9823759051644787;"{""coordinates"": [0.982375905164479, 43.87709047310256], ""type"": ""Point""}"
Nogent-le-Rotrou;420000;1;147+558;51ee073a-6665-11e3-afff-01f464e0362d;538031.3938999996;6805646.9487;0.8143161473510053;48.33096391769724;48.33096391769724, 0.8143161473510053;48.33096391767246, 0.8143161473510038;"{""coordinates"": [0.814316147351004, 48.33096391767246], ""type"": ""Point""}"
Villefrancoeur;559000;1;051+033;51e3f078-6665-11e3-afff-01f464e0362d;565821.4016999975;6734486.017099999;1.2109382402158677;47.69708245224843;47.69708245224843, 1.2109382402158677;47.697082452236664, 1.2109382402158664;"{""coordinates"": [1.210938240215866, 47.697082452236664], ""type"": ""Point""}"
Calonne-Ricouart;289000;1;054+156;cef9594e-dfb5-11e3-8eff-01a464e0362d;663380.319600001;7043186.9133;2.4847968181940967;50.48498830916376;50.48498830916376, 2.4847968181940967;50.484988309149436, 2.4847968181940963;"{""coordinates"": [2.484796818194096, 50.484988309149436], ""type"": ""Point""}"
Sisteron;905000;1;287+596;51e302ba-6665-11e3-afff-01f464e0362d;933791.239699997;6350249.139699999;5.926442222005531;44.21225920585014;44.21225920585014, 5.926442222005531;44.212259205828445, 5.926442222005533;"{""coordinates"": [5.926442222005533, 44.212259205828445], ""type"": ""Point""}"
Vaires-Torcy;070908;1;000+932;51eb9d10-6665-11e3-afff-01f464e0362d;672581.4157999977;6863827.206500001;2.626190725855435;48.87388497243816;48.87388497243816, 2.626190725855435;48.873884972416185, 2.626190725855435;"{""coordinates"": [2.626190725855435, 48.873884972416185], ""type"": ""Point""}"
St-Germain-des-Fossés;750000;1;348+903;51df2a7c-6665-11e3-afff-01f464e0362d;733052.9452000037;6573181.688200001;3.4290910480374808;46.257701619851794;46.257701619851794, 3.4290910480374808;46.25770161983579, 3.429091048037481;"{""coordinates"": [3.429091048037481, 46.25770161983579], ""type"": ""Point""}"
Dunkerque-Port-Ouest;302521;1;019+410;cefa425e-dfb5-11e3-8eff-01a464e0362d;640761.934799999;7100637.864300001;2.157978716421848;50.99872126952189;50.99872126952189, 2.157978716421848;50.99872126950977, 2.157978716421847;"{""coordinates"": [2.157978716421847, 50.99872126950977], ""type"": ""Point""}"
Montargis;750000;1;116+692;51f19424-6665-11e3-afff-01f464e0362d;680618.987999998;6768385.682399999;2.740052971506202;48.015569196872185;48.015569196872185, 2.740052971506202;48.01556919686135, 2.740052971506202;"{""coordinates"": [2.740052971506202, 48.01556919686135], ""type"": ""Point""}"
St-Avold;172000;1;027+377;51ee4eba-6665-11e3-afff-01f464e0362d;971305.2364000008;6893285.537900001;6.715013712940942;49.08196350606741;49.08196350606741, 6.715013712940942;49.08196350604649, 6.715013712940945;"{""coordinates"": [6.715013712940945, 49.08196350604649], ""type"": ""Point""}"
Sallèles-d'Aude;734000;1;417+551;51ecf3ee-6665-11e3-afff-01f464e0362d;695699.5926999971;6240290.732500002;2.9470687899030845;43.26178839366689;43.26178839366689, 2.9470687899030845;43.26178839364283, 2.9470687899030845;"{""coordinates"": [2.947068789903085, 43.26178839364283], ""type"": ""Point""}"
Vaires-Torcy;070908;1;000+932;51eb981a-6665-11e3-afff-01f464e0362d;672581.4157999977;6863827.206500001;2.626190725855435;48.87388497243816;48.87388497243816, 2.626190725855435;48.873884972416185, 2.626190725855435;"{""coordinates"": [2.626190725855435, 48.873884972416185], ""type"": ""Point""}"
Beaulieu-Le Coudray;556000;1;004+845;51e7a682-6665-11e3-afff-01f464e0362d;589415.1731999964;6815475.0315000005;1.50499956304645;48.43013490107689;48.43013490107689, 1.50499956304645;48.43013490105262, 1.504999563046449;"{""coordinates"": [1.504999563046449, 48.43013490105262], ""type"": ""Point""}"
Isles-Armentières;072000;1;057+945;51e00d5c-6665-11e3-afff-01f464e0362d;701255.8608999997;6878690.955200002;3.0171658695388412;49.00812981455552;49.00812981455552, 3.0171658695388412;49.00812981453423, 3.0171658695388412;"{""coordinates"": [3.017165869538841, 49.00812981453423], ""type"": ""Point""}"
Tergnier;261000;1;081+825;51e2aafa-6665-11e3-afff-01f464e0362d;723552.9684000015;6950720.675500002;3.325999184105387;49.655168345731425;49.655168345731425, 3.325999184105387;49.6551683457133, 3.3259991841053873;"{""coordinates"": [3.325999184105387, 49.6551683457133], ""type"": ""Point""}"
Auxerre-St-Gervais;753000;1;173+518;51eb5650-6665-11e3-afff-01f464e0362d;743930.8139000013;6745018.1554000005;3.5868820711790788;47.80408859350273;47.80408859350273, 3.5868820711790788;47.80408859349128, 3.5868820711790788;"{""coordinates"": [3.586882071179079, 47.80408859349128], ""type"": ""Point""}"
Corbehem;281000;1;227+376;51f1c13e-6665-11e3-afff-01f464e0362d;699911.5419000015;7028031.848700002;2.998758814696628;50.350012815389;50.350012815389, 2.998758814696628;50.35001281537408, 2.998758814696628;"{""coordinates"": [2.998758814696628, 50.35001281537408], ""type"": ""Point""}"
Chantenay;515000;1;435+008;51f171d4-6665-11e3-afff-01f464e0362d;352473.90370000154;6687560.5803;-1.5928833520151775;47.197346543531914;47.197346543531914, -1.5928833520151775;47.19734654351867, -1.5928833520151815;"{""coordinates"": [-1.592883352015181, 47.19734654351867], ""type"": ""Point""}"
Aire-sur-l'Adour;652000;1;179+048;51e88936-6665-11e3-afff-01f464e0362d;437375.6919;6295365.829100002;-0.25863008600938947;43.70854475778012;43.70854475778012, -0.25863008600938947;43.70854475775713, -0.2586300860093914;"{""coordinates"": [-0.258630086009391, 43.70854475775713], ""type"": ""Point""}"
Dijon-Porte-d'Ouche-Perrigny;860000;1;319+187;51ee80be-6665-11e3-afff-01f464e0362d;853800.383100003;6688843.794399999;5.034898735391193;47.28207196140043;47.28207196140043, 5.034898735391193;47.28207196138744, 5.034898735391195;"{""coordinates"": [5.034898735391195, 47.28207196138744], ""type"": ""Point""}"
Valmy;085000;1;221+273;cef22afe-dfb5-11e3-8eff-01a464e0362d;830344.5599000007;6888240.873399999;4.784275006972017;49.080758204065894;49.080758204065894, 4.784275006972017;49.08075820404495, 4.784275006972018;"{""coordinates"": [4.784275006972018, 49.08075820404495], ""type"": ""Point""}"
;420000;1;257+492;51e26b2a-6665-11e3-afff-01f464e0362d;457539.02539999783;6787425.921500001;-0.2607065944112579;48.14213780783331;48.14213780783331, -0.2607065944112579;48.14213780782284, -0.26070659441126065;"{""coordinates"": [-0.260706594411261, 48.14213780782284], ""type"": ""Point""}"
Maroeuil;307000;1;202+381;51ec851c-6665-11e3-afff-01f464e0362d;678275.5190000013;7025378.821400002;2.6953216606554213;50.32581749928715;50.32581749928715, 2.6953216606554213;50.32581749927212, 2.695321660655421;"{""coordinates"": [2.695321660655421, 50.32581749927212], ""type"": ""Point""}"
Tours;515000;1;241+393;51f25e64-6665-11e3-afff-01f464e0362d;522228.92859999835;6700235.582899999;0.6436291761793196;47.37858509717612;47.37858509717612, 0.6436291761793196;47.37858509716341, 0.6436291761793176;"{""coordinates"": [0.643629176179318, 47.37858509716341], ""type"": ""Point""}"
Pont-de-Roide;859000;1;015+370;51e75030-6665-11e3-afff-01f464e0362d;983938.7181999981;6705255.651000001;6.765069909438425;47.38670608966715;47.38670608966715, 6.765069909438425;47.38670608965448, 6.765069909438428;"{""coordinates"": [6.765069909438428, 47.38670608965448], ""type"": ""Point""}"
Périgueux-St-Georges;621000;1;081+506;51e70b0e-6665-11e3-afff-01f464e0362d;524987.6872999966;6455141.1723;0.771824728684405;45.17335090485165;45.17335090485165, 0.771824728684405;45.173350904832546, 0.7718247286844033;"{""coordinates"": [0.771824728684403, 45.173350904832546], ""type"": ""Point""}"
Corbie;272000;1;139+403;a4a9ea68-9243-11e3-94ff-010c64e0362d;664074.4937999994;6979368.8072;2.5002453885713187;49.91197181901672;49.91197181901672, 2.5002453885713187;49.911971818999795, 2.5002453885713183;"{""coordinates"": [2.500245388571318, 49.911971818999795], ""type"": ""Point""}"
Paris-Nord;272000;1;002+540;51eded3e-6665-11e3-afff-01f464e0362d;652631.2710999995;6867214.807500001;2.3538335285125047;48.903190167557845;48.903190167557845, 2.3538335285125047;48.90319016753602, 2.353833528512504;"{""coordinates"": [2.353833528512504, 48.90319016753602], ""type"": ""Point""}"
St-Jory;640000;1;243+005;51f20288-6665-11e3-afff-01f464e0362d;569481.6555000022;6292876.600900002;1.3804755916511275;43.722870350523614;43.722870350523614, 1.3804755916511275;43.72287035050068, 1.3804755916511262;"{""coordinates"": [1.380475591651126, 43.72287035050068], ""type"": ""Point""}"
;534611;1;009+030;51f18348-6665-11e3-afff-01f464e0362d;352419.4107000008;6682121.159499999;-1.5894284195336503;47.14843050205091;47.14843050205091, -1.5894284195336503;47.14843050203753, -1.5894284195336537;"{""coordinates"": [-1.589428419533654, 47.14843050203753], ""type"": ""Point""}"
Carpentras;927000;1;014+324;51e126ea-6665-11e3-afff-01f464e0362d;862650.7211000025;6328508.6204;5.02943959600253;44.03676678171428;44.03676678171428, 5.02943959600253;44.036766781692116, 5.029439596002532;"{""coordinates"": [5.029439596002532, 44.036766781692116], ""type"": ""Point""}"
Saillat-Chassenon;610000;2;446+475;51e945a8-6665-11e3-afff-01f464e0362d;530522.0495999977;6532548.862199999;0.8149855958243376;45.871499687024574;45.871499687024574, 0.8149855958243376;45.87149968700746, 0.8149855958243359;"{""coordinates"": [0.814985595824336, 45.87149968700746], ""type"": ""Point""}"
Chantenay;515000;1;435+290;51ed6b9e-6665-11e3-afff-01f464e0362d;352198.78809999675;6687504.803599998;-1.5964681967988836;47.19670120967209;47.19670120967209, -1.5964681967988836;47.19670120965884, -1.5964681967988867;"{""coordinates"": [-1.596468196798887, 47.19670120965884], ""type"": ""Point""}"
;001000;1;363+752;51e7e54c-6665-11e3-afff-01f464e0362d;928797.8391000032;6741532.0759;6.053296006219745;47.73436369983709;47.73436369983709, 6.053296006219745;47.734363699825415, 6.053296006219749;"{""coordinates"": [6.053296006219749, 47.734363699825415], ""type"": ""Point""}"
Noyon;242000;1;106+830;51eda1d6-6665-11e3-afff-01f464e0362d;700296.498300001;6941916.507199999;3.004097564730257;49.57648886412943;49.57648886412943, 3.004097564730257;49.57648886411092, 3.004097564730257;"{""coordinates"": [3.004097564730257, 49.57648886411092], ""type"": ""Point""}"
Strasbourg-Neudorf;141000;1;008+136;51e82644-6665-11e3-afff-01f464e0362d;1050990.4160000011;6839425.3572;7.75938961477101;48.55982228276092;48.55982228276092, 7.75938961477101;48.559822282737336, 7.759389614771015;"{""coordinates"": [7.759389614771015, 48.559822282737336], ""type"": ""Point""}"
Luzy;760000;1;077+348;51e95e84-6665-11e3-afff-01f464e0362d;769833.695100002;6634458.932;3.915770374430277;46.806629555433545;46.806629555433545, 3.915770374430277;46.80662955541915, 3.915770374430278;"{""coordinates"": [3.915770374430278, 46.80662955541915], ""type"": ""Point""}"
La Chapelle-du-Chêne;508000;1;357+374;51eeb5b6-6665-11e3-afff-01f464e0362d;452056.42930000275;6753969.049899999;-0.31547153545010465;47.839261483678044;47.839261483678044, -0.31547153545010465;47.839261483666675, -0.31547153545010787;"{""coordinates"": [-0.315471535450108, 47.839261483666675], ""type"": ""Point""}"
St-Louis-les-Aygalades;830000;1;855+516;cef225b2-dfb5-11e3-8eff-01a464e0362d;891667.266400002;6252674.269900002;5.362978174517754;43.34739961194079;43.34739961194079, 5.362978174517754;43.34739961191692, 5.362978174517755;"{""coordinates"": [5.362978174517755, 43.34739961191692], ""type"": ""Point""}"
St-Just-St-Rambert;796000;1;001+445;cef4e728-dfb5-11e3-8eff-01a464e0362d;798698.7730000019;6490992.636;4.2641222932292955;45.511294939491364;45.511294939491364, 4.2641222932292955;45.51129493947322, 4.264122293229297;"{""coordinates"": [4.264122293229297, 45.51129493947322], ""type"": ""Point""}"
Portet-St-Simon;650000;1;011+338;cef51744-dfb5-11e3-8eff-01a464e0362d;569828.8720000014;6271349.866999999;1.3902275395251693;43.52928158865631;43.52928158865631, 1.3902275395251693;43.52928158863287, 1.3902275395251682;"{""coordinates"": [1.390227539525168, 43.52928158863287], ""type"": ""Point""}"
Lunéville;070000;1;386+495;51f12d4c-6665-11e3-afff-01f464e0362d;959029.7027999982;6837771.222199999;6.51335243868156;48.58827738891728;48.58827738891728, 6.51335243868156;48.58827738889384, 6.513352438681563;"{""coordinates"": [6.513352438681563, 48.58827738889384], ""type"": ""Point""}"
Le Meux-la-Croix-St-Ouen;242000;1;074+826;51e8acea-6665-11e3-afff-01f464e0362d;682169.3575000018;6917936.386399999;2.7546137011190557;49.360713520627655;49.360713520627655, 2.7546137011190557;49.36071352060811, 2.7546137011190557;"{""coordinates"": [2.754613701119056, 49.36071352060811], ""type"": ""Point""}"
Héming;070000;1;422+841;51e8f6ce-6665-11e3-afff-01f464e0362d;991671.6873999983;6850751.619199999;6.964223376624452;48.69100731228147;48.69100731228147, 6.964223376624452;48.69100731225856, 6.964223376624455;"{""coordinates"": [6.964223376624455, 48.69100731225856], ""type"": ""Point""}"
St-Ouen-les-Docks;963000;1;005+300;51e658cc-6665-11e3-afff-01f464e0362d;650783.5297999978;6867610.5907999985;2.328583399225218;48.90661061894586;48.90661061894586, 2.328583399225218;48.90661061892406, 2.3285833992252174;"{""coordinates"": [2.328583399225217, 48.90661061892406], ""type"": ""Point""}"
St-Ouen-les-Docks;963000;1;005+743;51f108e6-6665-11e3-afff-01f464e0362d;650404.7660000026;6867707.718899999;2.323405159624426;48.90745496667122;48.90745496667122, 2.323405159624426;48.90745496664942, 2.3234051596244254;"{""coordinates"": [2.323405159624425, 48.90745496664942], ""type"": ""Point""}"
Petit-Quevilly;365502;1;000+634;cef70522-dfb5-11e3-8eff-01a464e0362d;558217.7837999985;6926748.861699998;1.0461762909748826;49.42440557590304;49.42440557590304, 1.0461762909748826;49.42440557588379, 1.046176290974881;"{""coordinates"": [1.046176290974881, 49.42440557588379], ""type"": ""Point""}"
Sarliève-Cournon;790000;1;427+025;51f1e3fa-6665-11e3-afff-01f464e0362d;712990.7120999992;6515528.983399998;3.167062422347571;45.739230171265746;45.739230171265746, 3.167062422347571;45.73923017124825, 3.167062422347571;"{""coordinates"": [3.167062422347571, 45.73923017124825], ""type"": ""Point""}"
Vouziers;210000;1;026+345;51e2aa22-6665-11e3-afff-01f464e0362d;823608.0279000029;6924262.742600001;4.702719808786239;49.40584761517174;49.40584761517174, 4.702719808786239;49.4058476151524, 4.702719808786241;"{""coordinates"": [4.702719808786241, 49.4058476151524], ""type"": ""Point""}"
Boulogne-Ville;311000;1;251+350;51eda950-6665-11e3-afff-01f464e0362d;601249.2208999991;7067799.653099999;1.6046787189130243;50.699124492671984;50.699124492671984, 1.6046787189130243;50.69912449265859, 1.604678718913023;"{""coordinates"": [1.604678718913023, 50.69912449265859], ""type"": ""Point""}"
Neuville-sur-Saône;887621;1;000+000;51f0f5be-6665-11e3-afff-01f464e0362d;842345.677199997;6533246.5271999985;4.8355554227660145;45.88399961125228;45.88399961125228, 4.8355554227660145;45.88399961123519, 4.835555422766015;"{""coordinates"": [4.835555422766015, 45.88399961123519], ""type"": ""Point""}"
Le Mans;561000;1;331+405;51eeb340-6665-11e3-afff-01f464e0362d;491189.5917999968;6767981.125999998;0.20069458298573423;47.978903884578834;47.978903884578834, 0.20069458298573423;47.97890388456787, 0.20069458298573142;"{""coordinates"": [0.200694582985731, 47.97890388456787], ""type"": ""Point""}"
Étais (GS);753000;1;245+972;51e91aaa-6665-11e3-afff-01f464e0362d;724219.0408999994;6710587.094300002;3.321678153269126;47.49520300647689;47.49520300647689, 3.321678153269126;47.49520300646453, 3.3216781532691266;"{""coordinates"": [3.321678153269127, 47.49520300646453], ""type"": ""Point""}"
Montereau;752321;1;000+494;51e9f226-6665-11e3-afff-01f464e0362d;698999.0367999971;6809568.3226;2.9864799979283254;48.38641246340812;48.38641246340812, 2.9864799979283254;48.38641246338363, 2.9864799979283254;"{""coordinates"": [2.986479997928325, 48.38641246338363], ""type"": ""Point""}"
Tours;515000;1;241+393;51eeb908-6665-11e3-afff-01f464e0362d;522228.92859999835;6700235.582899999;0.6436291761793196;47.37858509717612;47.37858509717612, 0.6436291761793196;47.37858509716341, 0.6436291761793176;"{""coordinates"": [0.643629176179318, 47.37858509716341], ""type"": ""Point""}"
Wizernes;310000;1;072+525;cef8519a-dfb5-11e3-8eff-01a464e0362d;645931.0064999983;7068033.111000001;2.2359324256289446;50.706701412444396;50.706701412444396, 2.2359324256289446;50.70670141243103, 2.2359324256289437;"{""coordinates"": [2.235932425628944, 50.70670141243103], ""type"": ""Point""}"
Villiers-St-Georges;003000;1;110+950;cef65a84-dfb5-11e3-8eff-01a464e0362d;730423.4676000029;6839061.1789;3.4130093960243744;48.65100859243626;48.65100859243626, 3.4130093960243744;48.65100859241314, 3.413009396024375;"{""coordinates"": [3.413009396024375, 48.65100859241314], ""type"": ""Point""}"
